3|10014|Mitsubishi Heavy Industries SRK45ZMP-S / SRC45ZMP-S|20|/images/img-split/oborudovanie/mh_zjs.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_zjs_320_auto_jpg.jpg|69336|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|35 м2|12.167 м3/час|3500 Вт|4000 Вт|1000 Вт|850 Вт|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|28 дБ / 38 дБ Дб|R 410A|однофазный|есть|функция запоминания настроек, теплый пуск|антиаллергенный фильтр
3|10015|Mitsubishi Heavy Industries SRK20ZM-S / SRC20ZM-S|20|/images/img-split/oborudovanie/mh_zjs.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_zjs_320_auto_jpg.jpg|46116|Настенная сплит-система|Инвертор|20 м|охлаждение/обогрев|20 м2|17.167 куб. м/мин м3/час|2000 Вт|2800 Вт|440 Вт|520 Вт|есть|режим вентиляции (без охлаждения и обогрева), самодиагностика неисправностей|есть|есть|79.8x29.4x22.9 см мм|78x54x29 см  мм|23 дБ / 33 дБ Дб|R 410A|однофазный|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|антиаллергенный фильтр
3|10016|Mitsubishi Heavy Industries SRK25ZM-S / SRC25ZM-S|20|/images/img-split/oborudovanie/mh_zjs.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_zjs_320_auto_jpg.jpg|50544|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|25 м2|9.167 м3/час|2500 Вт|3200 Вт|620 Вт|720 Вт|есть|режим вентиляции (без охлаждения и обогрева), самодиагностика неисправностей|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|25 дБ / 35 дБ Дб|R 410A|однофазный|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|антиаллергенный фильтр
3|10017|Mitsubishi Heavy Industries SRK35ZM-S / SRC35ZM-S|20|/images/img-split/oborudovanie/mh_zjs.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_zjs_320_auto_jpg.jpg|61452|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|35 м2|12.167 м3/час|3500 Вт|4000 Вт|1000 Вт|850 Вт|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|28 дБ / 38 дБ Дб|R 410A|однофазный|есть|функция запоминания настроек, теплый пуск|антиаллергенный фильтр
3|10018|Mitsubishi Heavy Industries SRK50ZM-S / SRC50ZM-S|20|/images/img-split/oborudovanie/mh_zjs.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_zjs_320_auto_jpg.jpg|83052|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|35 м2|12.167 м3/час|3500 Вт|4000 Вт|1000 Вт|850 Вт|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|28 дБ / 38 дБ Дб|R 410A|однофазный|есть|функция запоминания настроек, теплый пуск|антиаллергенный фильтр
3|10020|Mitsubishi Heavy Industries SRK63ZM-S / SRC63ZM-S|20|/images/img-split/oborudovanie/mh_hg_s.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_hg_s_320_auto_jpg.jpg|99900|Настенная сплит-система|Инвертор|25 м|охлаждение/обогрев|60 м2|12.167 м3/час|6300 Вт|6700 Вт|1850 Вт|2190 Вт|есть|Автоматический режим, самодиагностика неисправностей|есть|есть|109.8x31.8x24 см  мм| 540x780x290 мм|37 дБ / 44 дБ Дб|R 410A|однофазный|есть|дезодорирующий фильтр, генератор анионов, возможность регулировки направления воздушного потока, система против образования льда, функция запоминания настроек, теплый пускфункция запоминания настроек, теплый пуск|
3|10022|Mitsubishi Heavy Industries SRK80ZM-S / SRC80ZR-S|20|/images/img-split/oborudovanie/mh_zjs.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_zjs_320_auto_jpg.jpg|124200|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|80 м2|12.167 м3/час|8000 Вт|8200 Вт|2700 Вт|2750 Вт|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|38 дБ / 48 дБ Дб|R 410A|однофазный|есть|функция запоминания настроек, теплый пуск|антиаллергенный фильтр
3|10023|Mitsubishi Heavy Industries SRK20ZMX-S / SRC20ZX-S|20|/images/img-split/oborudovanie/mh_zjs.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_zjs_320_auto_jpg.jpg|70200|Настенная сплит-система|Инвертор|20 м|охлаждение/обогрев|20 м2|17.167 куб. м/мин м3/час|2000 Вт|2800 Вт|440 Вт|520 Вт|есть|режим вентиляции (без охлаждения и обогрева), самодиагностика неисправностей|есть|есть|79.8x29.4x22.9 см мм|78x54x29 см  мм|23 дБ / 33 дБ Дб|R 410A|однофазный|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|антиаллергенный фильтр
3|10024|Mitsubishi Heavy Industries SRK25ZMX-S / SRC25ZMX-S|20|/images/img-split/oborudovanie/mh_zjs.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_zjs_320_auto_jpg.jpg|77652|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|25 м2|9.167 м3/час|2500 Вт|3200 Вт|620 Вт|720 Вт|есть|режим вентиляции (без охлаждения и обогрева), самодиагностика неисправностей|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|25 дБ / 35 дБ Дб|R 410A|однофазный|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|антиаллергенный фильтр
3|10025|Mitsubishi Heavy Industries SRK35ZMX-S / SRC35ZM-S|20|/images/img-split/oborudovanie/mh_zjs.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_zjs_320_auto_jpg.jpg|92340|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|35 м2|12.167 м3/час|3500 Вт|4000 Вт|1000 Вт|850 Вт|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|28 дБ / 38 дБ Дб|R 410A|однофазный|есть|функция запоминания настроек, теплый пуск|антиаллергенный фильтр
3|10026|Mitsubishi Heavy Industries SRK50ZMX-S / SRC50ZMX-S|20|/images/img-split/oborudovanie/mh_zjs.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_zjs_320_auto_jpg.jpg|115560|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|35 м2|12.167 м3/час|3500 Вт|4000 Вт|1000 Вт|850 Вт|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|28 дБ / 38 дБ Дб|R 410A|однофазный|есть|функция запоминания настроек, теплый пуск|антиаллергенный фильтр
3|10027|Mitsubishi Heavy Industries SRK25ZXA-SW / SRC25ZXA-S|20|/images/img-split/oborudovanie/mhi1.png|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mhi1_320_auto_png.png|60804|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|25 м2|9.167 м3/час|2500 Вт|3200 Вт|620 Вт|720 Вт|есть|режим вентиляции (без охлаждения и обогрева), самодиагностика неисправностей|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|25 дБ / 35 дБ Дб|R 410A|однофазный|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|антиаллергенный фильтр
3|10028|Mitsubishi Heavy Industries SRK35ZXA-SW / SRC35ZXA-S|20|/images/img-split/oborudovanie/mhi1.png|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mhi1_320_auto_png.png|70740|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|35 м2|12.167 м3/час|3500 Вт|4000 Вт|1000 Вт|850 Вт|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|28 дБ / 38 дБ Дб|R 410A|однофазный|есть|функция запоминания настроек, теплый пуск|антиаллергенный фильтр
3|10029|Mitsubishi Heavy Industries SRK25ZXA-SB / SRC25ZXA-S|20|/images/img-split/oborudovanie/mhi2.png|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mhi2_320_auto_png.png|60804|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|25 м2|9.167 м3/час|2500 Вт|3200 Вт|620 Вт|720 Вт|есть|режим вентиляции (без охлаждения и обогрева), самодиагностика неисправностей|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|25 дБ / 35 дБ Дб|R 410A|однофазный|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|антиаллергенный фильтр
3|10030|Mitsubishi Heavy Industries SRK35ZXA-SB / SRC25ZXA-S|20|/images/img-split/oborudovanie/mhi2.png|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mhi2_320_auto_png.png|70740|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|35 м2|12.167 м3/час|3500 Вт|4000 Вт|1000 Вт|850 Вт|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|28 дБ / 38 дБ Дб|R 410A|однофазный|есть|функция запоминания настроек, теплый пуск|антиаллергенный фильтр
3|10031|Mitsubishi Heavy Industries SRK25ZXA-SS / SRC25ZXA-S|20|/images/img-split/oborudovanie/mhi3.png|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mhi3_320_auto_png.png|60804|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|25 м2|9.167 м3/час|2500 Вт|3200 Вт|620 Вт|720 Вт|есть|режим вентиляции (без охлаждения и обогрева), самодиагностика неисправностей|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|25 дБ / 35 дБ Дб|R 410A|однофазный|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|антиаллергенный фильтр
3|10032|Mitsubishi Heavy Industries SRK35ZXA-SS / SRC25ZXA-S|20|/images/img-split/oborudovanie/mhi3.png|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mhi3_320_auto_png.png|70740|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|35 м2|12.167 м3/час|3500 Вт|4000 Вт|1000 Вт|850 Вт|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|28 дБ / 38 дБ Дб|R 410A|однофазный|есть|функция запоминания настроек, теплый пуск|антиаллергенный фильтр
3|10033|Mitsubishi Heavy Industries SRK25ZXA-SR / SRC25ZXA-S|20|/images/img-split/oborudovanie/mhi4.png|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mhi4_320_auto_png.png|60804|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|25 м2|9.167 м3/час|2500 Вт|3200 Вт|620 Вт|720 Вт|есть|режим вентиляции (без охлаждения и обогрева), самодиагностика неисправностей|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|25 дБ / 35 дБ Дб|R 410A|однофазный|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|антиаллергенный фильтр
3|10034|Mitsubishi Heavy Industries SRK35ZXA-SR / SRC25ZXA-S|20|/images/img-split/oborudovanie/mhi4.png|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mhi4_320_auto_png.png|70740|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|35 м2|12.167 м3/час|3500 Вт|4000 Вт|1000 Вт|850 Вт|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|28 дБ / 38 дБ Дб|R 410A|однофазный|есть|функция запоминания настроек, теплый пуск|антиаллергенный фильтр
3|10035|Mitsubishi Heavy Industries SRK20MA-S / SRC20MA-S|20|/images/img-split/oborudovanie/mh_mas.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_mas_320_auto_jpg.jpg|34020|Настенная сплит-система|Инвертор|15 м|охлаждение/обогрев|22 м2|7.167 куб. м/мин м3/час|2000 Вт|2700 Вт|600 Вт|450 Вт|есть|Автоматический режим, самодиагностика неисправностей|есть|есть|790x268x190 мм|540x780x290 мм|21 дБ / 37 дБ Дб|R 410A|однофазный|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|
3|10036|Mitsubishi Heavy Industries SRK25MA-S / SRC25MA-S|20|/images/img-split/oborudovanie/mh_mas.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_mas_320_auto_jpg.jpg|37476|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|25 м2|9.167 м3/час|2500 Вт|3200 Вт|790 Вт|680 Вт|есть|функция запоминания настроек, теплый пуск|есть|есть|790x268x190 мм|540x780x290 мм|22 дБ / 37 дБ Дб|R 410A|однофазный|есть|функция запоминания настроек, теплый пуск|
3|10037|Mitsubishi Heavy Industries SRK35MA-S / SRC35MA-S|20|/images/img-split/oborudovanie/mh_mas.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_mas_320_auto_jpg.jpg|42660|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|35 м2|12.167 м3/час|3500 Вт|4000 Вт|1100 Вт|960 Вт|есть|функция запоминания настроек, теплый пуск|есть|есть|790x268x224   мм|540x780x290 мм|21 дБ / 39 дБ Дб|R 410A|однофазный|есть|функция запоминания настроек, теплый пуск|
3|10038|Mitsubishi Heavy Industries SRK50MA-S / SRC50MA-S|20|/images/img-split/oborudovanie/mh_mas.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_mas_320_auto_jpg.jpg|59940|Настенная сплит-система|Инвертор|15 м|охлаждение/обогрев|50 м2|7.167 куб. м/мин м3/час|5000 Вт|5100 Вт|1550 Вт|920 Вт|есть|Автоматический режим, самодиагностика неисправностей|есть|есть|79.8x29.4x22.9 см  мм|80x64x29 см мм|25 дБ / 44 дБ Дб|R 410A|однофазный|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|антиаллергенный фильтр
3|10039|Mitsubishi Heavy Industries SRK10YJ-S / SRC10YJ-S|20|/images/img-split/oborudovanie/srk_srk_yj-s.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/srk_srk_yj-s_320_auto_jpg.jpg|37800|Настенная сплит-система|Инвертор|10 м|охлаждение|25 м2|17.167 куб. м/мин м3/час|2500 Вт|0 Вт|0 Вт|700 Вт|есть|режим вентиляции (без охлаждения и обогрева), автоматический режим, самодиагностика неисправностей|есть|есть|79x26.8x21.3 см  мм|78x54x29 см мм|23 дБ / 33 дБ Дб|R 410A|однофазный|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|энзимный фильтр
3|10040|Mitsubishi Heavy Industries SRK13YJ-S / SRC13YJ-S|20|/images/img-split/oborudovanie/srk_srk_yj-s.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/srk_srk_yj-s_320_auto_jpg.jpg|52920|Настенная сплит-система|Инвертор|15 м|охлаждение|35 м2|10.02 куб. м/мин м3/час|3500 Вт|0 Вт|0 Вт|700 Вт|есть|режим вентиляции (без охлаждения и обогрева), автоматический режим, самодиагностика неисправностей|есть|есть|79x26.8x21.3 см  мм|78x54x29 см  мм|25 дБ / 35 дБ Дб|R 410A|однофазный|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|энзимный фильтр
3|10041|Mitsubishi Heavy Industries SRK18YJ-S / SRC18YJ-S|20|/images/img-split/oborudovanie/srk_srk_yj-s.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/srk_srk_yj-s_320_auto_jpg.jpg|58860|Настенная сплит-система|Инвертор|15 м|охлаждение|50 м2|10.98 куб. м/мин м3/час|5000 Вт|0 Вт|0 Вт|1560 Вт|есть|режим вентиляции (без охлаждения и обогрева), автоматический режим, самодиагностика неисправностей|есть|есть|79x26.8x21.3 см  мм|80x64x29 см  мм|27 дБ / 37 дБ Дб|R 410A|однофазный|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|энзимный фильтр
3|10042|Mitsubishi Heavy Industries SRK20ZJ-S / SRC20ZJ-S|20|/images/img-split/oborudovanie/mh_zjs.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_zjs_320_auto_jpg.jpg|48600|Настенная сплит-система|Инвертор|20 м|охлаждение/обогрев|20 м2|17.167 куб. м/мин м3/час|2000 Вт|2800 Вт|440 Вт|520 Вт|есть|режим вентиляции (без охлаждения и обогрева), самодиагностика неисправностей|есть|есть|79.8x29.4x22.9 см мм|78x54x29 см  мм|23 дБ / 33 дБ Дб|R 410A|однофазный|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|антиаллергенный фильтр
3|10043|Mitsubishi Heavy Industries SRK25ZJ-S / SRC25ZJ-S|20|/images/img-split/oborudovanie/mh_zjs.jpg|/images/cms/thumbs/6c43d2a3ce804ea5ba7edcc8bad01abb7c2af84c/mh_zjs_320_auto_jpg.jpg|52920|Настенная сплит-система|Инвертор|10 м|охлаждение/обогрев|25 м2|9.167 м3/час|2500 Вт|3200 Вт|620 Вт|720 Вт|есть|режим вентиляции (без охлаждения и обогрева), самодиагностика неисправностей|есть|есть|79.8x29.4x22.9 см  мм|78x54x29 см  мм|25 дБ / 35 дБ Дб|R 410A|однофазный|есть|дезодорирующий фильтр, возможность регулировки направления воздушного потока, функция запоминания настроек|антиаллергенный фильтр
